__quarterly__,y,ny,cpi,r,e,yw,rw,cpiw,tna,l,le,ln,bk,rwa,car,bg,rbk,new_rl,rd,car_min,rrw_bkw,yw_tnd,yw_gap,rrw_tnd,py,re,rr_bkw,y_tnd,y_gap,rr_tnd,re_tnd,re_gap,riskw,a,ona,lp,l_to_4ny,l_to_4ny_tnd,ln_to_l,ln_to_l_tnd,a_to_ln,a_to_ln_tnd,aa,bg_to_bk,bg_to_bk_tnd,roc_y,roc_ny,roc_cpi,roc_cpiw,roc_l,roc_py,roc_re,roc_y_tnd,roc_re_tnd,apct_y,apct_ny,apct_cpi,apct_cpiw,apct_l,apct_py,apct_re,apct_y_tnd,apct_re_tnd,x,prem_gap,fwy_bubble,,__eof__
2013Q2,1.867841686,1.78544676,1.08427947379066,0.00792048,1.86319333333333,1.6464402,0.000125,2.32045,4.0175969157095,2.6580003746845,2.53600715304052,0.0895515272272,0.5526081060198,3.11183644844,0.168783604845977,0.525226973458805,0.0435433814408485,0.0374542485237572,0.0102832305283502,0.09,0.00122118877803712,1.65289224278918,0.996096513358736,-0.00372847402180422,0.955887628690604,3.98739169636632,0.00222354590600671,1.85104198852485,1.00907580572418,0.00230279539489508,4.21201304997503,0.946671258862781,0.77455168194504,0.12199322164398,1.48158976266898,2.5684488474573,0.372175809751462,0.378886052017369,0.0336913147492801,0.0340029407662381,1.36226846622585,1.36129321092122,0.143036141150532,0.950451084117803,0.867493318144802,1.02443469182713,1.04190188305476,1.00568429480355,0.998905148242642,1.04726769695535,1.01705056590428,1.03360804730598,1.01032676596743,1.01090849057607,10.1379804108399,17.8439501669516,2.2931782168427,-0.437222007536675,20.2903619285803,6.99665068068864,14.136231132954,4.19513328861674,4.43531396946391,NaN,NaN,NaN,,__eof__
2013Q3,1.881297604,1.815308649,1.09356993027999,0.00811791916666667,1.90788333333333,1.6594743,8.33333333333333e-05,2.333,4.1435868758762,2.7461246029135,2.62053846000734,0.0921493170496,0.5955692032773,3.214106806363,0.156507399532249,0.503031498082775,0.0418857895674469,0.039489926478795,0.0109428991460671,0.09,-0.00529645485069286,1.66147596245456,0.998795250428057,-0.00365541374217427,0.964923702204428,4.07023976557863,-0.000446577172157903,1.86960557339911,1.00625374184119,0.00214580658080743,4.26602401160921,0.954106154701006,0.775682253719695,0.12558614290616,1.52304841586886,2.6539752858639,0.378189764647772,0.384716396283375,0.0335561310480356,0.0341953751851136,1.36285484176255,1.35945585968917,0.147626204106876,0.844623085469651,0.868900951469066,1.00720399276922,1.01672516351034,1.00856832275617,1.00540843370898,1.03315433250812,1.0094530708868,1.02077750959049,1.0100287216548,1.01282307556823,2.91288543183634,6.85978330506893,3.47163095569816,2.18098754343867,13.9359571142999,3.83518337540629,8.57363331709895,4.07223828478311,5.22873509709665,NaN,NaN,NaN,,__eof__
2013Q4,1.906960557,1.826532655,1.09791934751096,0.00813907666666668,1.91404333333333,1.671276,0.000158333333333333,2.34162666666667,4.2777776005881,2.8259009451513,2.69675766768099,0.0881618285613,0.6303345292119,3.30049777975,0.1519626004228,0.501552225300488,0.0391103753323222,0.0356573120709267,0.0109861725923751,0.09,-0.00352629866987197,1.67028507822717,1.00059326505741,-0.00357082532830145,0.957824034847093,4.08224422007842,0.00414532477477336,1.8877268159996,1.01018883709093,0.00199751370502242,4.32824646291317,0.943163531711367,0.77154496748411,0.12914327747031,1.58101993290711,2.73773911659,0.386784892322566,0.390501370354854,0.0311977773716976,0.0344507067949215,1.46484345410911,1.35630390337783,0.149182387516185,0.795692131807491,0.87040813797681,1.01364109163029,1.00618297390154,1.00397726483743,1.00369767109587,1.02905051801115,0.992642250013016,1.00294932367408,1.00969254844889,1.01458558393826,5.56910307354113,2.49622175449657,1.60042230730717,1.48729234292817,12.1364446563528,-2.91077713988338,1.18495884516707,3.93375178789899,5.96312282692213,NaN,NaN,NaN,,__eof__
2014Q1,1.933097027,1.877451923,1.10315426649285,0.008040235,2.00770333333333,1.6654247,0.000116666666666667,2.35621,4.4361432685658,2.908752385066,2.77632367708514,0.0992611308002,0.6547695879209,3.398671255187,0.160024113586824,0.543869354984318,0.0370617915072311,0.0374811538487873,0.0108661786204157,0.09,-0.00607337357686788,1.67929338074087,0.991741359252694,-0.00347654658199608,0.971214531281776,4.28822225025042,0.00325667106792449,1.9053246154242,1.01457620992821,0.00186094340024282,4.39821417658058,0.97499168482612,0.766131986599654,0.13242870798086,1.65981959148066,2.8094912542658,0.387327146627818,0.396212786245096,0.0341249847562902,0.0347687509869344,1.33414466381027,1.35199381917611,0.157047159030722,0.830627086256823,0.872057543531929,1.01370582621862,1.02787755688934,1.00476803600716,1.00622786439056,1.02931859308687,1.01398012155419,1.05045705721351,1.00932221721673,1.01616537188141,5.59607367358366,11.6260441686195,1.92089831389903,2.51451430589775,12.2533397321983,5.71041165192898,21.7624035710277,3.78135393641348,6.62463685930903,NaN,NaN,NaN,,__eof__
2014Q2,1.940429098,1.887804016,1.11451250107909,0.00878203416666667,1.91427666666667,1.6868109,8.33333333333333e-05,2.36872333333333,4.4782985188913,3.033609922204,2.89636716592431,0.1053099322585,0.6592025580535,3.497284756423,0.154994524699807,0.542059988561663,0.0398086656636127,0.036961391390859,0.0108383527903869,0.09,-0.00519984006855867,1.6884747333857,0.999014593850412,-0.00337440046284896,0.97287966767029,4.06849793286178,-0.00149867868254372,1.92232803324044,1.00941622056515,0.00173983823619465,4.4752900785371,0.909102619375168,0.780940516062075,0.13724275627969,1.58193135296699,2.9282999899455,0.401737931545432,0.401821217141383,0.0347143947175613,0.0351482388426171,1.30322708728751,1.34671826412313,0.164521469114145,0.822296548973146,0.873866928662927,1.00379291411532,1.00551390577473,1.01029614345993,1.00531078865353,1.04292477344549,1.00171448875082,0.948760977261425,1.00892415795114,1.01752436303965,1.52581921156234,2.22387135251807,4.18250144989842,2.14129814183879,18.3074067565185,0.687561200073716,-18.9734672722307,3.61773246190193,7.19616934295759,NaN,NaN,NaN,,__eof__
2014Q3,1.958597528,1.920715501,1.12569386419127,0.0103882266666667,1.90960333333333,1.7064616,6.66666666666667e-05,2.37478333333333,4.580402068708,3.1024469499257,2.96216138933723,0.1075499237477,0.6768189038733,3.582877306236,0.157624918797908,0.564750744458317,0.0396369561422179,0.0384666610196047,0.0116277824587262,0.09,-0.00248531519834561,1.69779362913078,1.005105432557,-0.00326707553944922,0.980658595521315,4.02853236882104,0.000352178673504566,1.93868228674769,1.01027256574656,0.00163840602515982,4.55873428440704,0.883695367505946,0.782218952068247,0.14028556058847,1.61824067937077,2.994897026178,0.40381396259759,0.407294274351121,0.034666160448054,0.0355876868546909,1.30437619758396,1.34066394553958,0.168193346733585,0.834419282951999,0.875840243745883,1.00936309913036,1.0174337403253,1.01003251475542,1.00255834014666,1.02269145654418,1.00799577595208,0.990176825772004,1.00850752484719,1.01864554127343,3.79816933216486,7.15798604047462,4.07380164110052,1.02726982337322,9.39022400251861,3.23687472517746,-3.87175106283066,3.4466835531304,7.66941521676392,NaN,NaN,NaN,,__eof__
2014Q4,1.983766347,1.94305856,1.13693568310507,0.011326495,2.17283666666667,1.7141235,5.83333333333333e-05,2.36888333333333,4.8086112829095,3.2557225578427,3.10941107889647,0.1058106365534,0.7159074968919,3.805880042762,0.155976141980559,0.593626485910822,0.0402590254805671,0.0363660354089742,0.0114801985666815,0.09,0.0025491035978038,1.70721271631644,1.00404799215558,-0.00315786886025453,0.979479545531377,4.52725395306864,0.00132667751826854,1.95434343908296,1.01505513684476,0.00155977507378066,4.64748096433972,0.974130714640128,0.791471761564227,0.14631147894623,1.69920020401303,3.1499119212893,0.418891461233508,0.412599541419855,0.0324998935485191,0.0360854669011685,1.3827672123718,1.33400307368719,0.173611263300602,0.829194398002593,0.877964249030314,1.012850429269,1.01163267490077,1.00998656852578,0.997515562823275,1.04940474741097,0.998797695757399,1.12379733823352,1.00807824595207,1.01946739476267,5.24010336865761,4.73489291599944,4.05486572589076,-0.99007754403293,21.2752275864907,-0.480055070725682,59.4968081771796,3.27066450954296,8.01731104001189,NaN,NaN,NaN,,__eof__
2015Q1,1.991144384,1.956233392,1.14991586262349,0.0112876991666667,2.46821666666667,1.7280647,6.66666666666667e-05,2.35355,5.03519536444722,3.40110500254852,3.25037388715496,0.114897561718712,0.696390338497175,3.9595054578,0.154325322389455,0.611051956277792,0.0445172060925401,0.0389655940423167,0.0118726783749464,0.09,0.00658208191408116,1.71669926488692,1.00662051609478,-0.00304981688694221,0.982466870669686,5.0517359788221,-0.000127654170581137,1.96928004423228,1.01110270722123,0.00150664494624896,4.74001407127122,1.0657639202888,0.786365805338456,0.15073111539356,1.78482147729226,3.28620744082981,0.434649696766412,0.41770344178921,0.0337824211932936,0.0366396436845942,1.31187392612016,1.32689576291171,0.183152200406613,0.877456108303362,0.880211897778805,1.00371920665514,1.00678046059507,1.01141681074075,0.993527189322678,1.04465443296316,1.00304991069179,1.11584992385902,1.00764277396215,1.01991037890021,1.49600275844262,2.73989392863481,4.6455273788766,-2.5640942058115,19.0941985302391,1.22555680655982,55.0326435568435,3.09233569422527,8.20517836233816,NaN,NaN,NaN,,__eof__
2015Q2,2.008197929,1.973091709,1.16409970349867,0.0112974908333333,2.49646333333333,1.7380875,5e-05,2.3696,5.11814402460987,3.52528701558219,3.36790055937539,0.123789590937485,0.722092207741051,4.0083209339,0.157949741925074,0.633113257062377,0.0460990602739374,0.03836065949125,0.0118865695691679,0.09,-0.00672363373565155,1.72622416371637,1.00687241931435,-0.00294405375703689,0.982518545859928,5.08171207061339,-0.00102454880325287,1.98347958464954,1.01246211180683,0.00148163750757132,4.83461191260721,1.0511106501355,0.783159073802253,0.1573864562068,1.75024346523448,3.4014974246447,0.446670446120428,0.422574496207414,0.0351147553065382,0.0372470867163943,1.27140299127639,1.31951838227178,0.191765212907656,0.876776193227413,0.882539886636933,1.00856469532648,1.00861774319411,1.01233467711526,1.00681948545814,1.03651225497026,1.00005259738703,1.00593381996148,1.00721052369309,1.01995729124716,3.47014237418106,3.49191312823167,5.025910376742,2.7558244857887,15.4244370220065,0.0210406147619135,2.39473781261204,2.91555469351956,8.22508799053092,NaN,NaN,NaN,,__eof__
2015Q3,2.027362851,2.052895709,1.18061473762031,0.0113653858333333,2.94277,1.743708,0.0001,2.37855,5.36738140332038,3.68152834743056,3.51836360004024,0.125079919577218,0.745720275639513,4.280033562596,0.152977040477806,0.654746867551616,0.046721154716324,0.0375024284529552,0.012858264490149,0.09,-0.00366317294149798,1.73576480694415,1.00457619201868,-0.00283850297512953,1.01259412343844,5.92871269556443,-0.00278210303348336,1.99694431468919,1.01523254108142,0.00148682985638209,4.92960558683524,1.20267485727405,0.797415581450627,0.16316474739032,1.84901780328014,3.55644842785334,0.44833358208244,0.427186874174357,0.0339749983629801,0.0379037131004982,1.30448394867723,1.31204229354713,0.198543900923882,0.878005988224096,0.884903993653781,1.00954334317511,1.04044616863777,1.01418695844695,1.00377700877785,1.04432017340936,1.03061069707563,1.16667623296666,1.00678843893522,1.01964866590022,3.87233100440794,17.1867368385401,5.79669146617603,1.51938456149083,18.9418447176565,12.8180485653751,85.2684221257814,2.74315066074737,8.09415761283308,NaN,NaN,NaN,,__eof__
2015Q4,2.020214836,2.064699191,1.20935346708338,0.0129789108333333,3.05967666666667,1.7462579,0.000308333333333333,2.37837,5.50376715321629,3.77709465841867,3.6075066624489,0.121584862374191,0.766722724004282,4.370506037422,0.154239858544595,0.674106232980268,0.0449132725976286,0.040530054152064,0.0151248608197063,0.09,0.000384038753432181,1.74530555933645,1.00054565841406,-0.00273234790580395,1.02201961603652,6.01730047646879,-0.0110932299117904,2.00969340056149,1.00523534357807,0.00152346369587864,5.02334978702382,1.19786611157609,0.794093557331539,0.16958799596977,1.89626049076739,3.65550979604448,0.457342003484452,0.43152277717323,0.0321900490640852,0.0386047291636986,1.39481176075887,1.3046228200538,0.200933579910165,0.879204713614962,0.887258075647299,0.996474230058781,1.00574967444681,1.02434217407873,0.999924323642555,1.02595832544786,1.00930826318256,1.01494216121666,1.00638429713764,1.01901657212474,-1.40286686044161,2.31978117259248,10.0981991040977,-0.0302671070046112,10.794673028253,3.77561488300566,6.11216482429229,2.57827865881792,7.82637072205645,NaN,NaN,NaN,,__eof__
2016Q1,2.035309018,2.104650522,1.23807686524211,0.0151725491666667,3.26226333333333,1.7565465,0.000716666666666667,2.37689333333333,5.63783360630152,3.83793968183215,3.66229921355261,0.137359318666036,0.785286057442509,4.476763819153,0.156395006028726,0.700143504485616,0.0437394748281549,0.044758522963503,0.0186410900374879,0.09,0.00133837102492462,1.75483545538058,1.00097504561706,-0.00262504680363278,1.03406927566613,6.26298106867656,-0.0083794661791855,2.02176679867369,1.00669821036491,0.00159135775162843,5.11466948495133,1.22451335068744,0.794057457486725,0.17564046827954,1.97553439274891,3.70058036316611,0.455888001560592,0.435571455589863,0.0357898586359397,0.0393440316612093,1.27869350245234,1.29741276565955,0.209834907926361,0.891577658676149,0.889553690100291,1.00747157269169,1.01934971020193,1.02375103635168,0.99937912660071,1.01610894852155,1.01179004731469,1.04082903839829,1.00600758210622,1.01817904422332,3.02229086582422,7.96744277003398,9.84427269480534,-0.248118165169098,6.60095717343665,4.80007953875758,17.359324449861,2.42477432636392,7.47231830731709,NaN,NaN,NaN,,__eof__
2016Q2,2.047868671,2.142765292,1.25976759124181,0.017370645,2.99292333333333,1.7618581,0.000641666666666667,2.39590333333333,5.65889988471772,3.93345167835381,3.75107959671077,0.137522800759172,0.784650874179238,4.460433562341,0.158420037466983,0.70662205206505,0.0520622495333425,0.0459039678017348,0.0196446293482706,0.09,-0.00729780143235226,1.76434390245875,0.998591089608274,-0.00251501912763555,1.04633921224727,5.69212530993585,-0.000146481217765393,2.03321312275612,1.00720807281827,0.001686125184663,5.20290453133559,1.09402839810991,0.788215669689922,0.18237208164304,1.90782028800695,3.79592887759464,0.458922366933901,0.439330766218855,0.034962371983867,0.0401133791215438,1.32612250940415,1.29059499721237,0.213722415445413,0.900555999257877,0.891739710041553,1.00617088259764,1.01810978573477,1.01751969252366,1.00799783470861,1.02488626826883,1.01186568141021,0.908852389544051,1.00566154518411,1.01725136817616,2.49129505365453,7.44307939915176,7.19420120148124,3.23771814236757,10.3323065617136,4.83141943216243,-31.7703075640726,2.28392262072381,7.08117561981689,NaN,NaN,NaN,,__eof__
2016Q3,2.059581657,2.170840981,1.27666730631356,0.0191648583333333,2.94965333333333,1.7724489,0.000741666666666667,2.40607333333333,5.71350410656873,4.00347663661675,3.81375394923687,0.147996241881541,0.79546520207491,4.541183287529,0.1605819858527,0.7292322304325,0.0507393422328146,0.0475087129969222,0.0194865294217476,0.09,-0.00348827205091196,1.77382117376672,0.999226374232635,-0.00239936319755561,1.0540203509882,5.55906945592918,0.00567379795151179,2.04409152366293,1.00757800380157,0.00180005554803696,5.28803676830616,1.05125393402093,0.794815791294885,0.189722687379879,1.89975015733186,3.85548039473521,0.461051347341497,0.442805338036795,0.0369669303244915,0.0409033453488741,1.28194260183807,1.28434614180586,0.220817524636102,0.916736808260567,0.893765683156071,1.00571959821734,1.0131025498242,1.0134149466848,1.00424474554483,1.01780241985641,1.00734096424087,0.976624573992703,1.00535034954529,1.01636244456492,2.30754252014187,5.34492872570347,5.47492405502881,1.70873956173929,7.31339049940121,2.96887808146065,-9.02740325352598,2.15737690837259,6.7073750334109,NaN,NaN,NaN,,__eof__
2016Q4,2.072130654,2.219563205,1.28270851627916,0.0193024908333333,3.01618,1.781256,0.001075,2.42134666666667,5.74636416948565,4.06748337505328,3.86698385430875,0.146091132673226,0.8040046085961,4.577814770733,0.158526497714579,0.725704942790371,0.049675782543166,0.046081710782021,0.0185278786278112,0.09,-0.00523956551726312,1.78325578113328,0.998878578634406,-0.00227677159390456,1.07115021956526,5.69359078573176,0.0145018519606408,2.0544723905223,1.00859503566909,0.00192482752600411,5.37036733792193,1.06018646909448,0.796645432783762,0.20049952074453,1.8793803151769,3.92139224238005,0.45814007074573,0.446006330553844,0.0359168358423376,0.0417027871449931,1.37242772422748,1.27885466903767,0.222596699398154,0.902612914194048,0.895584095891905,1.00609298347426,1.02244393966506,1.00473201587894,1.00634782536415,1.01598778867625,1.01625193342899,1.02419853374185,1.00507847458844,1.01556921277651,2.45955867555736,9.28436177520162,1.90628396995454,2.56340955410224,6.55012228771312,6.66097257090013,10.0364571718248,2.04691683575979,6.37464081156509,NaN,NaN,NaN,,__eof__
2017Q1,2.066377663,2.251326087,1.30121346741094,0.0184593675,2.92327333333333,1.7889094,0.001475,2.43838666666667,5.84405409883199,4.11232891765339,3.90385162938057,0.18215642797481,0.785845505764531,4.555948284646,0.165389873568948,0.753507710784267,0.0484888361065435,0.0480657926158957,0.0177006854674353,0.09,-0.00552353482357171,1.79263514824736,0.997921636061303,-0.00214629986681177,1.08950368914242,5.47801794059597,0.00397554812884748,2.0644378753886,1.00093962023974,0.00205341105028608,5.45040275354807,1.005066632375,0.779586945568585,0.208477288272821,1.94020246945142,3.93017248967858,0.456656294861006,0.448950985283264,0.0442951990520139,0.0424992491733521,1.14449591809986,1.27430824732547,0.239177292175808,0.958849678794303,0.897155091738814,0.997223635011193,1.01431042014413,1.01442646626021,1.00703740618168,1.0110253782167,1.01713435636004,0.962137629266225,1.00485062973456,1.01490315477323,-1.10592962836411,5.84821736793213,5.89666558421567,2.84481718066443,4.48362423665691,7.03191502803273,-14.306318492498,1.95441476590439,6.09585327587492,NaN,NaN,NaN,,__eof__
2017Q2,2.074366533,2.277758497,1.31438982329134,0.016447245,2.91863666666667,1.7979218,0.002225,2.4412,5.96791101859337,4.21555647592834,3.99180197352743,0.201628651535601,0.80317812679037,4.650764574224,0.167931261725263,0.781008762936592,0.0365133645644631,0.0447940498185627,0.0157744948246885,0.09,0.00106999713255895,1.80194519920762,0.997767191139113,-0.00200799116438108,1.09805015688614,5.42074786673648,0.00625767232038577,2.07408325736631,1.00013657871866,0.0021829683940827,5.52889440934289,0.980439752579891,0.77929522738095,0.22375450240091,1.97610904506594,4.01392782439274,0.462686944366642,0.451660588318382,0.0478296644077574,0.0432783474469682,1.10973564866302,1.27092573610534,0.25129000616673,0.972397948706135,0.898441157125992,1.00386612289856,1.01174081806835,1.01012620619937,1.00115376833863,1.02510197028059,1.00784436787951,0.989545475301371,1.00467215898948,1.01440107444238,1.5554404401563,4.7796845865852,4.11242289907354,0.462306658805467,10.4252199532137,3.17486107337484,-4.11668749249839,1.88200188076892,5.88606330608654,NaN,NaN,NaN,,__eof__
2017Q3,2.088126467,2.32042488,1.324673180091,0.013767415,2.97658712962963,1.8127994,0.00259166666666667,2.45287,5.97675016486858,4.26036773762133,4.02346163352235,0.213256381137792,0.817610185517747,4.668894018581,0.163105757888945,0.761523497403816,0.0327356960265135,0.0422930261404268,0.0149265029433497,0.09,-0.00217835569489333,1.81116924548476,1.00090005642449,-0.00186301437970189,1.1112472911345,5.51168498191612,0.00589760062088041,2.08350711538958,1.00221710383243,0.00231130254295333,5.60666346137383,0.983059714550008,0.781176038781882,0.236906104098979,1.95328853134623,4.04711135648354,0.459007289391472,0.454158994189051,0.0500558623741852,0.0440262966288181,1.11089807880547,1.26888272403692,0.257849825771348,0.931401676364374,0.899425343344987,1.00663331854863,1.01873174133965,1.00782367347756,1.00478043585122,1.01062997541342,1.01201869893247,1.01677575076636,1.00454362571502,1.01406593186145,2.67984491087352,7.70586475095314,3.16638724010339,1.92592963096092,4.32026972804387,4.89484557017219,6.88105216658128,1.82987456982733,5.74620010285449,NaN,NaN,NaN,,__eof__
2017Q4,2.097689338,2.355200536,1.33489224833432,0.0124554141666667,2.98745051517683,1.83103,0.00301666666666667,2.47238333333333,6.08551284833622,4.32023639005283,4.06976212897505,0.208698263936424,0.838990468337684,4.737108376314,0.165794569996682,0.78538684627866,0.0322167425006343,0.0396073256545005,0.0138740186532872,0.09,-0.00489966179731982,1.82028775640525,1.00590139858764,-0.00171151240976465,1.12275945409796,5.53312289594735,0.00470471295194463,2.0928101756943,1.00233139267114,0.00243757471709944,5.68451222961409,0.973368104851976,0.778423855864362,0.250474261077779,2.01575071936117,4.11153812611641,0.458584770597729,0.456473732877139,0.0483071399558004,0.044730828487532,1.20017414785051,1.26830106975073,0.258375743816047,0.936109378971575,0.900115353951202,1.00457964167934,1.01498676225192,1.00771440714352,1.00795530677669,1.01405246122367,1.01035967696417,1.00388953906139,1.00446509648851,1.01388504389047,1.84447900621465,6.13081820005938,3.1216540982798,3.22029664144503,5.74058137401388,4.20871041382933,1.56491629308759,1.79803649555199,5.67076872318741,NaN,NaN,NaN,,__eof__
2018Q1,2.107527307,2.404666785,1.3454136957723,0.0114171625,2.8603059668616,1.8437127,0.0039,2.49321666666667,6.10695292534663,4.3603528503992,4.09647718202156,0.235928658600969,0.816724321336536,4.757077616003,0.164856072334125,0.784233131562837,0.0318148219467054,0.040143244689967,0.0133160559683318,0.09,-0.00448859438610361,1.82928188905887,1.00788878467963,-0.00155373326533153,1.1409896218251,5.30049792919039,0.00350764548931859,2.102097962368,1.00258282188994,0.00256214156941511,5.76322852236744,0.919709830803835,0.778960911301439,0.26387566837764,2.01047574332507,4.12442419179823,0.453321940237055,0.458633950462916,0.0541076987793245,0.0453816846469887,1.11845534129848,1.26924997032887,0.271144864042365,0.960217678199507,0.900529551277716,1.00468990751957,1.02100298817187,1.00788187020421,1.00842641715484,1.00928570955949,1.01623693094776,0.95795774445434,1.00443794988268,1.01384750169826,1.88920145797331,8.66959601677577,3.190218655309,3.41340939517554,3.76633947037635,6.65467435388551,-15.7857837802615,1.78703219423746,5.65511845988276,NaN,NaN,NaN,,__eof__
2018Q2,2.122951564,2.450979308,1.3560587091899,0.010767945,2.83853631818182,1.8565697,0.0046,2.50679,6.16542056425239,4.42903263004155,4.15423834972042,0.24417272916495,0.846772203387272,4.849466348891,0.164362926489044,0.797072481013864,0.032108830694073,0.0405984608935162,0.0122683609292478,0.09,-0.000839534490987726,1.83813925155886,1.01002668781786,-0.00139098767362719,1.15451494492976,5.24727610156777,0.00283345199930052,2.11148097859278,1.0054324834197,0.0026861154655394,5.84354593268275,0.897960957613072,0.786558888944024,0.27479428032113,2.01118221453197,4.1848599008766,0.451761528094625,0.460669496705892,0.0551300361864029,0.0459697988348896,1.12540938237003,1.27177591387947,0.277272124159291,0.941306856584807,0.900698295665948,1.00731865107929,1.01925943473287,1.00791207451734,1.00544410500491,1.01575096832727,1.01185402815761,0.989959089064158,1.00446364365161,1.01393618351304,2.95975511333146,7.92920067617768,3.20258887399181,2.19548959895211,6.45081236988347,4.82659030936521,-3.95627635184307,1.79744754278883,5.6920901624717,NaN,NaN,NaN,,__eof__
2018Q3,2.150095909,2.500206881,1.3663271535095,0.0106396941666667,2.96095598148148,1.8699748,0.0051,2.51686333333333,6.28528770647882,4.45383607610705,4.17611166907771,0.246434934086257,0.893189231506858,4.872290986553,0.164441198515722,0.801205369346125,0.0348781164802487,0.039942378582304,0.0121741319124817,0.09,0.00107725184389706,1.84685635470576,1.01251772788681,-0.0012255646489166,1.16283504867596,5.45427317481246,0.003044370162403,2.1210751287288,1.01368210860527,0.00281092393908465,5.92592866940845,0.920408172134973,0.775189810568367,0.27772440702934,2.10917603740111,4.20740114202079,0.445346754097971,0.462608450695503,0.0553309394138407,0.0464890134503137,1.12696849600118,1.27587512363431,0.279191766019647,0.897016378034975,0.900671843499623,1.01278613486068,1.02008485866826,1.00757227120774,1.0040184193065,1.00560019492682,1.00720657951007,1.03944848131449,1.0045438013571,1.01409807292948,5.21338390157517,8.27924157444662,3.06348606208613,1.61708232018842,2.25896563275543,2.91394265556513,16.737899920381,1.82994578869611,5.75960734708429,NaN,NaN,NaN,,__eof__
2018Q4,2.159505219,2.522057026,1.37830075816689,0.010633385,3.16301761338879,1.8733741,0.00579166666666667,2.52711,6.59310049094313,4.58432428497564,4.29711399110998,0.231311832127836,0.943429566787174,5.056418930082,0.163409495806698,0.826266867952143,0.0364027360178163,0.0365263708802785,0.012250890977838,0.09,0.0017134856834693,1.85544128851698,1.00966498460178,-0.00105956938773713,1.16788651576767,5.79938260470948,0.00185378843238038,2.13100565886414,1.01337376088952,0.00293804363584114,6.01046189497518,0.964881352888674,0.766925809340832,0.28721029386566,2.29598649983315,4.3530124528478,0.454423139298163,0.464475922198311,0.0504571268847455,0.0469362243047904,1.24165846261998,1.28149503398136,0.278210822571438,0.875811928139982,0.900513987349439,1.00437622803737,1.00873933479907,1.00876335116859,1.00407120503166,1.02929793702301,1.00434409600696,1.06327322061731,1.00468183799849,1.01426497521023,1.76201559903462,3.54182707667396,3.55168804868904,1.63845385800021,12.2443293349351,1.74899393173602,27.8143170636987,1.88592806129035,5.8292490447118,NaN,NaN,NaN,,__eof__
2019Q1,2.174905208,2.56563581,1.38761624426104,0.0106388291666667,3.13506877527151,1.8835411,0.00596666666666667,2.53414,6.67443373672694,4.64300499475945,4.35276996864942,0.247973823115236,0.93071967834048,5.144030452574,0.16061730018544,0.826220283364123,0.0403624830950688,0.038272558408173,0.0127534875694165,0.09,0.00317599777439304,1.86391685717363,1.01052849688592,-0.000894339481128586,1.17965408357236,5.72543253152633,0.00385410608617009,2.14141841790839,1.01563766791747,0.00306902901700689,6.09691823943288,0.939069921340932,0.770706648006452,0.290235026110031,2.32166376807752,4.39503117164421,0.452422453789286,0.466291267082017,0.0534080457365701,0.0473112745185037,1.17042606539625,1.28853344376602,0.287389467267625,0.887721945277138,0.900287301297605,1.00713125806065,1.01727906369711,1.00675867443223,1.00278183379433,1.01280029643106,1.01007595142664,0.987248630031222,1.00488631224462,1.01438430955364,2.88316145139573,7.09283759502646,2.7310012832394,1.11738529427661,5.21926872934442,4.09170566324359,-5.00381621809565,1.96889724959315,5.87906361293291,NaN,NaN,NaN,,__eof__
2019Q2,2.190859914,2.630365395,1.40131166638833,0.0106519925,3.24057666666667,1.8962175,0.00575,2.5522,6.89677377634309,4.73973259439569,4.44735641596842,0.249787680931957,0.973854943532081,5.262322080813,0.158399771848376,0.83355061699345,0.0412790125301247,0.0373004444107118,0.012408306890155,0.09,-0.00136693636862317,1.87231759659594,1.01276487677492,-0.000730288168440347,1.20060866429272,5.90204161361398,0.000774599773549323,2.15248015181962,1.01783048366227,0.00320507312537881,6.18491745390568,0.954263602966429,0.763012134581463,0.29237617842727,2.44941736037467,4.48994491346373,0.450482336351951,0.468070490286684,0.0527007960802068,0.0476151808458309,1.17049879055851,1.29687487297658,0.29200225295793,0.855928927125676,0.900046125406595,1.00733581672494,1.02522945179815,1.00986974762218,1.00712667808408,1.02083297341817,1.0177633265651,1.03084641747417,1.00516561070864,1.01443339257916,2.96677341224891,10.4801600516431,4.00673172107335,2.88129000018185,8.59723258353702,7.29690403069423,12.9212985724077,2.08230960975277,5.89955778633704,NaN,NaN,NaN,,__eof__
